source,video_index,file_path,half,clock,time_seconds,label,team,confidence,details
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:00,1320.0,Foul,away,0.9,Player from away team fouls the player from home team
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:04,1324.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:06,1326.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:08,1328.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:12,1332.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:16,1336.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:20,1340.0,Foul,away,0.9,Player from away team fouls the player from home team
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:24,1344.0,Foul,away,0.94,Player X fouls player Y
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:28,1348.0,Foul,away,0.9,Coach gestures towards the field indicating a foul
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:30,1350.0,Other,away,0.9,Player in red and white striped jersey walks past the camera
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:34,1354.0,Foul,away,0.9,player 50 pushes player 2
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:38,1358.0,Free-kick,away,0.94,Player from away team takes a free-kick
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:40,1360.0,Foul,away,0.9,Player from away team fouls the player from home team
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:44,1364.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:46,1366.0,Free-kick,away,0.94,Player takes free-kick
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:50,1370.0,Free-kick,away,0.94,Player takes free-kick
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:54,1374.0,Free-kick,away,0.9,Player takes a free-kick
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,22:58,1378.0,Shot on target,away,0.9,Player X takes a shot at goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:02,1382.0,Foul,away,0.9,Player 24 from Southampton fouls player 25 from Liverpool
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:04,1384.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:08,1388.0,Shot off target,away,0.8,Player takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:10,1390.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:12,1392.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:14,1394.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:18,1398.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:20,1400.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:22,1402.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:26,1406.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:30,1410.0,Foul,away,0.9,Player from away team fouls the player from home team
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:32,1412.0,Set Pieces,away,0.9,Free-kick
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:34,1414.0,Foul,away,0.9,Player from away team fouls opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:38,1418.0,Foul,away,0.9,Player from away team is fouled
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:40,1420.0,Foul,home,0.9,Player from home team is fouled
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:42,1422.0,Other,home,0.9,Player gesturing with hands
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:52,1432.0,Foul,away,0.9,Player 12 from the home team is fouled by an opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,23:56,1436.0,Foul,away,0.94,Player 10 from the away team pushes Player 12 from the home team
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:00,1440.0,Foul,away,0.9,Player 14 from away team fouls opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:02,1442.0,Set Pieces,away,0.9,Free-kick
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:04,1444.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:08,1448.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:12,1452.0,Shot off target,away,0.9,Player takes a shot from outside the box but misses
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:16,1456.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:20,1460.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:22,1462.0,Shot off target,away,0.8,Player in black kicks the ball towards the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:24,1464.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:28,1468.0,Set Pieces,away,0.9,Free-kick
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:30,1470.0,Foul,away,0.9,Player from away team fouls the player from home team
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:32,1472.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:36,1476.0,Set Pieces,away,0.9,Free-kick
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:38,1478.0,Shot off target,away,0.8,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:42,1482.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:44,1484.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:48,1488.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:54,1494.0,Shot off target,away,0.9,Player takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,24:58,1498.0,Foul,away,0.9,Player from away team fouls the player from home team
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:02,1502.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:06,1506.0,Foul,away,0.9,Player from away team fouls the player from home team
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:08,1508.0,Shot off target,away,0.8,Player takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:10,1510.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:14,1514.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:16,1516.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:20,1520.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:22,1522.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:26,1526.0,Shot off target,away,0.9,Player takes a shot from outside the box but misses
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:30,1530.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:32,1532.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:34,1534.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:36,1536.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:38,1538.0,Shot off target,away,0.8,Player in white shirt takes a shot but misses
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:40,1540.0,Foul,away,0.9,Player 23 from LIV fouls player 37 from SOU
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:42,1542.0,Shot off target,away,0.8,Player from away team kicks the ball but misses
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:46,1546.0,Foul,away,0.9,Player from away team fouls opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:48,1548.0,Other,home,0.9,Player walks
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:52,1552.0,Other,home,0.9,Player runs
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,25:56,1556.0,Other,home,0.9,Player looks around the field
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:00,1560.0,Foul,away,0.9,Player X pushes player Y
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:04,1564.0,Other,home,0.9,Player looks to the side
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:06,1566.0,Goal,away,0.9,Goalkeeper makes a save
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:08,1568.0,Shot off target,away,0.9,Goalkeeper catches the ball
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:12,1572.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:14,1574.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:18,1578.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:20,1580.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:24,1584.0,Shot off target,away,0.9,Player from away team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:30,1590.0,Goal,away,0.9,Player scores a goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:32,1592.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:36,1596.0,Foul,away,0.9,Referee points to the face
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:40,1600.0,Yellow card,away,0.94,Player receives yellow card
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:42,1602.0,Shot off target,away,0.8,Player 24 kicks the ball
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:44,1604.0,Shot off target,home,0.9,Player from home team takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:46,1606.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:50,1610.0,Foul,away,0.9,Player 23 fouls player 24
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:54,1614.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,26:58,1618.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:02,1622.0,Foul,away,0.9,Player from away team fouls opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:04,1624.0,Foul,home,0.9,Player from home team fouls opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:06,1626.0,Foul,away,0.9,Player from away team is fouled
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:08,1628.0,Throw-in,away,0.94,Player throws the ball in
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:10,1630.0,Foul,away,0.9,Player from away team pushes the ball away
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:12,1632.0,Other,away,0.9,Referee signals for the ball to be thrown in
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:14,1634.0,Ball out of play,home,0.94,Goalkeeper throws the ball
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:16,1636.0,Shot off target,away,0.9,Player takes a shot but misses the goal
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:20,1640.0,Foul,away,0.9,Player from away team fouls the opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:24,1644.0,Foul,away,0.9,Player from away team pushes opponent
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:28,1648.0,Foul,away,0.9,Player 15 from away team fouls player 10 from home team
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:30,1650.0,Yellow card,away,0.9,to player 15
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:32,1652.0,Foul,away,0.8,Player 16 from away fouls player
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:34,1654.0,Foul,home,0.9,Player 25 fouls player 16
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:38,1658.0,Foul,away,0.9,Player from away team fouls a player from home team
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:44,1664.0,Foul,away,0.9,Player 15 from away team fouls player 6
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:46,1666.0,Free-kick,away,0.9,Player 16 takes a free-kick
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:50,1670.0,Foul,away,0.8,Player from away team pushes the ball
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:52,1672.0,Free-kick,away,0.94,Player takes free-kick
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:54,1674.0,Foul,away,0.94,Player 23 from the home team fouls player 14 from the away team
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,27:58,1678.0,Foul,away,0.94,Player 24 from away team fouls player 10 from home team
Qwen,6,/home/user/SoccerNetLLMVideoBenchmark/qwenjson/final_predictions_qwen7b_video_6.json,1,28:00,1680.0,Free-kick,away,0.94,Player from away team takes a free-kick
